Carla Interface.time; Carla Interface.agents.Ego Vehicle_1.cruise_control_active; Carla Interface.agents.Ego Vehicle_1.transform; Carla Interface.agents.Ego Vehicle_1.velocities_in_vehicle_frame; Carla Interface.agents.Ego Vehicle_2.cruise_control_active; Carla Interface.agents.Ego Vehicle_2.transform; Carla Interface.agents.Ego Vehicle_2.velocities_in_vehicle_frame
1660219517210396000; True; [38.64787292480469, -60.30247116088867, 0.3753392994403839, 142.77586364746094, 0.18239335715770721, 1.3222315311431885]; [13.740947723388672, -0.0896218791604042, -0.062442392110824585]; False; [-13.713001251220703, -159.9453582763672, 0.3069293797016144, -84.48345184326172, -0.2793342173099518, -0.1548461765050888]; [15.738080978393555, -0.004515065345913172, 0.07676318287849426]
1660219517220400700; True; [38.47116470336914, -60.15325164794922, 0.3753305673599243, 144.22605895996094, 0.1832812875509262, 1.3277678489685059]; [13.741536140441895, -0.08906013518571854, -0.062010250985622406]; False; [-13.687674522399902, -160.20851135253906, 0.3069397211074829, -84.48173522949219, -0.28030410408973694, -0.1547851711511612]; [15.7927827835083, -0.004337212536484003, 0.07729683816432953]
1660219517230400400; True; [38.47116470336914, -60.15325164794922, 0.3753305673599243, 144.22605895996094, 0.1832812875509262, 1.3277678489685059]; [13.741536140441895, -0.08906013518571854, -0.062010250985622406]; False; [-13.687674522399902, -160.20851135253906, 0.3069397211074829, -84.48173522949219, -0.28030410408973694, -0.1547851711511612]; [15.7927827835083, -0.004337212536484003, 0.07729683816432953]
1660219517240400700; True; [38.29009246826172, -60.00803756713867, 0.3753185570240021, 145.68197631835938, 0.18445608019828796, 1.334241271018982]; [13.74113655090332, -0.08966768532991409, -0.062413930892944336]; False; [-13.662158012390137, -160.47352600097656, 0.3069494962692261, -84.48003387451172, -0.28119203448295593, -0.1547240912914276]; [15.847768783569336, -0.004184602294117212, 0.07780840992927551]
1660219517250896800; True; [38.10652160644531, -59.8682975769043, 0.37531405687332153, 147.12953186035156, 0.18576747179031372, 1.3411117792129517]; [13.742080688476562, -0.08933113515377045, -0.06211363524198532]; False; [-13.636699676513672, -160.73782348632812, 0.3069586157798767, -84.47820281982422, -0.28203898668289185, -0.1546325385570526]; [15.902490615844727, -0.004095160868018866, 0.07830995321273804]
1660219517261399900; True; [38.10652160644531, -59.8682975769043, 0.37531405687332153, 147.12953186035156, 0.18576747179031372, 1.3411117792129517]; [13.742080688476562, -0.08933113515377045, -0.06211363524198532]; False; [-13.636699676513672, -160.73782348632812, 0.3069586157798767, -84.47820281982422, -0.28203898668289185, -0.1546325385570526]; [15.902490615844727, -0.004095160868018866, 0.07830995321273804]
1660219517271899600; True; [37.918724060058594, -59.732704162597656, 0.37530893087387085, 148.5834503173828, 0.18720181286334991, 1.348129391670227]; [13.741620063781738, -0.08997976034879684, -0.06251978129148483]; False; [-13.611041069030762, -161.00411987304688, 0.30696725845336914, -84.476318359375, -0.2828312814235687, -0.154571533203125]; [15.957483291625977, -0.004034964367747307, 0.07880005985498428]
1660219517282399500; True; [37.918724060058594, -59.732704162597656, 0.37530893087387085, 148.5834503173828, 0.18720181286334991, 1.348129391670227]; [13.741620063781738, -0.08997976034879684, -0.06251978129148483]; False; [-13.611041069030762, -161.00411987304688, 0.30696725845336914, -84.476318359375, -0.2828312814235687, -0.154571533203125]; [15.957483291625977, -0.004034964367747307, 0.07880005985498428]
1660219517292896400; True; [37.72863006591797, -59.60263442993164, 0.37531283497810364, 150.02955627441406, 0.18869762122631073, 1.3550136089324951]; [13.742515563964844, -0.08967216312885284, -0.062245938926935196]; False; [-13.585432052612305, -161.2698211669922, 0.3069753646850586, -84.474365234375, -0.2835962772369385, -0.1545104831457138]; [16.012216567993164, -0.004008520394563675, 0.07928179204463959]
1660219517303396600; True; [37.532833099365234, -59.4754753112793, 0.3752313554286957, 151.49166870117188, 0.18714717030525208, 1.3448203802108765]; [13.765642166137695, -0.12966445088386536, -0.07671255618333817]; False; [-13.55939769744873, -161.539794921875, 0.306983083486557, -84.47232055664062, -0.2842997908592224, -0.1544799506664276]; [16.06771469116211, -0.0040079141035676, 0.07975324243307114]
1660219517313900400; True; [37.532833099365234, -59.4754753112793, 0.3752313554286957, 151.49166870117188, 0.18714717030525208, 1.3448203802108765]; [13.765642166137695, -0.12966445088386536, -0.07671255618333817]; False; [-13.55939769744873, -161.539794921875, 0.306983083486557, -84.47232055664062, -0.2842997908592224, -0.1544799506664276]; [16.06771469116211, -0.0040079141035676, 0.07975324243307114]
1660219517323900100; True; [37.337120056152344, -59.35573959350586, 0.3753089904785156, 152.9276885986328, 0.1839643120765686, 1.3271137475967407]; [13.741659164428711, -0.08570689707994461, -0.059499550610780716]; False; [-13.533692359924316, -161.80630493164062, 0.30699023604393005, -84.47026824951172, -0.28497597575187683, -0.1544189155101776]; [16.12236785888672, -0.004022679757326841, 0.08021280169487]
1660219517333901100; True; [37.134952545166016, -59.23893737792969, 0.37532132863998413, 154.38955688476562, 0.18220211565494537, 1.3182604312896729]; [13.740342140197754, -0.08952941745519638, -0.062280233949422836]; False; [-13.50743293762207, -162.07846069335938, 0.3069971203804016, -84.46810150146484, -0.28558385372161865, -0.15438838303089142]; [16.17804527282715, -0.004060335457324982, 0.08066222071647644]
1660219517344400700; True; [37.134952545166016, -59.23893737792969, 0.37532132863998413, 154.38955688476562, 0.18220211565494537, 1.3182604312896729]; [13.740342140197754, -0.08952941745519638, -0.062280233949422836]; False; [-13.50743293762207, -162.07846069335938, 0.3069971203804016, -84.46810150146484, -0.28558385372161865, -0.15438838303089142]; [16.17804527282715, -0.004060335457324982, 0.08066222071647644]
1660219517354897000; True; [36.93098449707031, -59.12792205810547, 0.375326007604599, 155.84396362304688, 0.18153275549411774, 1.315704584121704]; [13.740802764892578, -0.08871988207101822, -0.061810486018657684]; False; [-13.481216430664062, -162.3500518798828, 0.30700355768203735, -84.46591186523438, -0.2861849069595337, -0.154327392578125]; [16.233474731445312, -0.004106847103685141, 0.08110717684030533]
1660219517364900900; True; [36.93098449707031, -59.12792205810547, 0.375326007604599, 155.84396362304688, 0.18153275549411774, 1.315704584121704]; [13.740802764892578, -0.08871988207101822, -0.061810486018657684]; False; [-13.481216430664062, -162.3500518798828, 0.30700355768203735, -84.46591186523438, -0.2861849069595337, -0.154327392578125]; [16.233474731445312, -0.004106847103685141, 0.08110717684030533]
1660219517374901100; True; [36.725975036621094, -59.0229606628418, 0.3753257393836975, 157.2869415283203, 0.18156690895557404, 1.3171863555908203]; [13.742074966430664, -0.08832179754972458, -0.06152039021253586]; False; [-13.455119132995605, -162.6203155517578, 0.30700957775115967, -84.46367645263672, -0.28674498200416565, -0.154296875]; [16.288496017456055, -0.00416847737506032, 0.0815400630235672]
1660219517384900600; True; [36.519439697265625, -58.92367935180664, 0.3753231465816498, 158.72314453125, 0.1821201592683792, 1.3211885690689087]; [13.74291706085205, -0.08818472176790237, -0.06140530854463577]; False; [-13.429057121276855, -162.89012145996094, 0.30701521039009094, -84.4614486694336, -0.2872640788555145, -0.154266357421875]; [16.343276977539062, -0.004226685035973787, 0.08196228742599487]
1660219517394900900; True; [36.519439697265625, -58.92367935180664, 0.3753231465816498, 158.72314453125, 0.1821201592683792, 1.3211885690689087]; [13.74291706085205, -0.08818472176790237, -0.06140530854463577]; False; [-13.429057121276855, -162.89012145996094, 0.30701521039009094, -84.4614486694336, -0.2872640788555145, -0.154266357421875]; [16.343276977539062, -0.004226685035973787, 0.08196228742599487]
1660219517405400400; True; [36.30818176269531, -58.8286018371582, 0.37531012296676636, 160.17572021484375, 0.18302856385707855, 1.3268214464187622]; [13.741384506225586, -0.08933427184820175, -0.06221591681241989]; False; [-13.402609825134277, -163.163818359375, 0.3070206046104431, -84.45916748046875, -0.2877831757068634, -0.1542358249425888]; [16.398681640625, -0.004288991913199425, 0.0823877677321434]
1660219517416397200; True; [36.30818176269531, -58.8286018371582, 0.37531012296676636, 160.17572021484375, 0.18302856385707855, 1.3268214464187622]; [13.741384506225586, -0.08933427184820175, -0.06221591681241989]; False; [-13.402609825134277, -163.163818359375, 0.3070206046104431, -84.45916748046875, -0.2877831757068634, -0.1542358249425888]; [16.398681640625, -0.004288991913199425, 0.0823877677321434]
1660219517426900500; True; [36.09423828125, -58.7387580871582, 0.37529802322387695, 161.6312255859375, 0.18418286740779877, 1.3333849906921387]; [13.741120338439941, -0.08955834805965424, -0.06233476102352142]; False; [-13.376018524169922, -163.4388885498047, 0.307025671005249, -84.45681762695312, -0.2882339656352997, -0.1542053371667862]; [16.454193115234375, -0.004363367799669504, 0.08279654383659363]
1660219517436901000; True; [35.87785720825195, -58.65428924560547, 0.3752874732017517, 163.0888214111328, 0.18551476299762726, 1.3403964042663574]; [13.741029739379883, -0.08987283706665039, -0.06250542402267456]; False; [-13.349299430847168, -163.71517944335938, 0.30703043937683105, -84.45439910888672, -0.2886642813682556, -0.1541747897863388]; [16.509807586669922, -0.004451514687389135, 0.0831989198923111]
1660219517447397700; True; [35.87785720825195, -58.65428924560547, 0.3752874732017517, 163.0888214111328, 0.18551476299762726, 1.3403964042663574]; [13.741029739379883, -0.08987283706665039, -0.06250542402267456]; False; [-13.349299430847168, -163.71517944335938, 0.30703043937683105, -84.45439910888672, -0.2886642813682556, -0.1541747897863388]; [16.509807586669922, -0.004451514687389135, 0.0831989198923111]
1660219517457403400; True; [35.66407012939453, -58.576961517333984, 0.37529638409614563, 164.51559448242188, 0.18692177534103394, 1.3473418951034546]; [13.744284629821777, -0.08829078078269958, -0.061300259083509445]; False; [-13.3230562210083, -163.98643493652344, 0.30703485012054443, -84.45208740234375, -0.2890877425670624, -0.1541443020105362]; [16.564258575439453, -0.004515411797910929, 0.08359573036432266]
1660219517467897800; True; [35.446861267089844, -58.50447463989258, 0.37530115246772766, 165.95306396484375, 0.18841758370399475, 1.3542237281799316]; [13.74351978302002, -0.0893532931804657, -0.06201975792646408]; False; [-13.296525955200195, -164.26058959960938, 0.3070390224456787, -84.44966125488281, -0.289483904838562, -0.1541137546300888]; [16.6191349029541, -0.004601203370839357, 0.0839875265955925]
1660219517478397800; True; [35.446861267089844, -58.50447463989258, 0.37530115246772766, 165.95306396484375, 0.18841758370399475, 1.3542237281799316]; [13.74351978302002, -0.0893532931804657, -0.06201975792646408]; False; [-13.296525955200195, -164.26058959960938, 0.3070390224456787, -84.44966125488281, -0.289483904838562, -0.1541137546300888]; [16.6191349029541, -0.004601203370839357, 0.0839875265955925]
1660219517488400900; True; [35.22502899169922, -58.43630599975586, 0.3752237856388092, 167.40631103515625, 0.1868944615125656, 1.3442370891571045]; [13.766392707824707, -0.12889976799488068, -0.07626611739397049]; False; [-13.269561767578125, -164.53909301757812, 0.30704301595687866, -84.44723510742188, -0.28985270857810974, -0.1540527045726776]; [16.674728393554688, -0.004672670271247625, 0.08437618613243103]
1660219517498901000; True; [35.22502899169922, -58.43630599975586, 0.3752237856388092, 167.40631103515625, 0.1868944615125656, 1.3442370891571045]; [13.766392707824707, -0.12889976799488068, -0.07626611739397049]; False; [-13.269561767578125, -164.53909301757812, 0.30704301595687866, -84.44723510742188, -0.28985270857810974, -0.1540527045726776]; [16.674728393554688, -0.004672670271247625, 0.08437618613243103]
1660219517509901200; True; [35.00344467163086, -58.37468719482422, 0.3752993047237396, 168.845947265625, 0.1837935447692871, 1.3269497156143188]; [13.741196632385254, -0.08574298769235611, -0.05957634001970291]; False; [-13.24271011352539, -164.8163299560547, 0.3070467710494995, -84.44475555419922, -0.29018738865852356, -0.1540222316980362]; [16.729909896850586, -0.004758139606565237, 0.08475161343812943]
1660219517519898100; True; [34.77899169921875, -58.31828308105469, 0.3753173053264618, 170.29489135742188, 0.18210649490356445, 1.3184669017791748]; [13.741630554199219, -0.0887574777007103, -0.06173266842961311]; False; [-13.215591430664062, -165.09616088867188, 0.30705034732818604, -84.44225311279297, -0.29052892327308655, -0.15399169921875]; [16.785457611083984, -0.004839150235056877, 0.08513440936803818]
1660219517530898300; True; [34.77899169921875, -58.31828308105469, 0.3753173053264618, 170.29489135742188, 0.18210649490356445, 1.3184669017791748]; [13.741630554199219, -0.0887574777007103, -0.06173266842961311]; False; [-13.215591430664062, -165.09616088867188, 0.30705034732818604, -84.44225311279297, -0.29052892327308655, -0.15399169921875]; [16.785457611083984, -0.004839150235056877, 0.08513440936803818]
1660219517541401200; True; [34.551815032958984, -58.26728439331055, 0.3753180205821991, 171.7532501220703, 0.18147128820419312, 1.316057801246643]; [13.740479469299316, -0.08905355632305145, -0.0620434395968914]; False; [-13.18820571899414, -165.37869262695312, 0.30705371499061584, -84.43972778320312, -0.2908567488193512, -0.1539611667394638]; [16.84136390686035, -0.0049160560593008995, 0.08551325649023056]
1660219517541401200; True; [34.32798767089844, -58.22292709350586, 0.37532466650009155, 173.18283081054688, 0.1815395951271057, 1.3176043033599854]; [13.743423461914062, -0.08751840144395828, -0.06093211844563484]; False; [-13.161272048950195, -165.65640258789062, 0.30705681443214417, -84.43719482421875, -0.29113680124282837, -0.1539001613855362]; [16.84136390686035, -0.0049160560593008995, 0.08551325649023056]
1660219517551901800; True; [34.32798767089844, -58.22292709350586, 0.37532466650009155, 173.18283081054688, 0.1815395951271057, 1.3176043033599854]; [13.743423461914062, -0.08751840144395828, -0.06093211844563484]; False; [-13.161272048950195, -165.65640258789062, 0.30705681443214417, -84.43719482421875, -0.29113680124282837, -0.1539001613855362]; [16.896162033081055, -0.005002288147807121, 0.08587320894002914]
1660219517562901100; True; [34.10243606567383, -58.184051513671875, 0.3753214478492737, 174.61729431152344, 0.18210649490356445, 1.3216227293014526]; [13.74317455291748, -0.08820018172264099, -0.0614112950861454]; False; [-13.134157180786133, -165.93589782714844, 0.30705976486206055, -84.43465423583984, -0.29140999913215637, -0.15386962890625]; [16.896162033081055, -0.005002288147807121, 0.08587320894002914]
1660219517573401300; True; [34.10243606567383, -58.184051513671875, 0.3753214478492737, 174.61729431152344, 0.18210649490356445, 1.3216227293014526]; [13.74317455291748, -0.08820018172264099, -0.0614112950861454]; False; [-13.134157180786133, -165.93589782714844, 0.30705976486206055, -84.43465423583984, -0.29140999913215637, -0.15386962890625]; [16.951141357421875, -0.005081876181066036, 0.08623454719781876]
1660219517583898300; True; [33.87490463256836, -58.15068054199219, 0.3753138780593872, 176.05917358398438, 0.183014914393425, 1.3272043466567993]; [13.742490768432617, -0.08873941004276276, -0.06177099049091339]; False; [-13.106812477111816, -166.21762084960938, 0.307062566280365, -84.43209075927734, -0.29168322682380676, -0.1538390964269638]; [17.006397247314453, -0.005158901680260897, 0.08659593760967255]
1660219517594398400; True; [33.87490463256836, -58.15068054199219, 0.3753138780593872, 176.05917358398438, 0.183014914393425, 1.3272043466567993]; [13.742490768432617, -0.08873941004276276, -0.06177099049091339]; False; [-13.106812477111816, -166.21762084960938, 0.307062566280365, -84.43209075927734, -0.29168322682380676, -0.1538390964269638]; [17.006397247314453, -0.005158901680260897, 0.08659593760967255]
1660219517604898900; True; [33.645957946777344, -58.12297058105469, 0.37530529499053955, 177.50576782226562, 0.1841692179441452, 1.333691954612732]; [13.74209976196289, -0.08915509283542633, -0.06202636659145355]; False; [-13.079286575317383, -166.50108337402344, 0.3070652186870575, -84.42949676513672, -0.29193592071533203, -0.1537781059741974]; [17.06182289123535, -0.0052374256774783134, 0.08695364743471146]
1660219517615398400; True; [33.645957946777344, -58.12297058105469, 0.37530529499053955, 177.50576782226562, 0.1841692179441452, 1.333691954612732]; [13.74209976196289, -0.08915509283542633, -0.06202636659145355]; False; [-13.079286575317383, -166.50108337402344, 0.3070652186870575, -84.42949676513672, -0.29193592071533203, -0.1537781059741974]; [17.06182289123535, -0.0052374256774783134, 0.08695364743471146]
1660219517625401900; True; [33.41654968261719, -58.10105895996094, 0.3752998411655426, 178.9517364501953, 0.18549427390098572, 1.3406014442443848]; [13.742260932922363, -0.08927647024393082, -0.06207127124071121]; False; [-13.051680564880371, -166.78526306152344, 0.30706772208213806, -84.42691040039062, -0.2921476662158966, -0.1537475436925888]; [17.117216110229492, -0.005307747982442379, 0.08729933947324753]
1660219517635403800; True; [33.18553161621094, -58.08487319946289, 0.37529391050338745, -179.59458923339844, 0.18694226443767548, 1.3476660251617432]; [13.741632461547852, -0.08993827551603317, -0.06248829513788223]; False; [-13.023836135864258, -167.07179260253906, 0.3070701062679291, -84.42428588867188, -0.2923867106437683, -0.1536865234375]; [17.172893524169922, -0.005380361806601286, 0.08765443414449692]
1660219517646401700; True; [33.18553161621094, -58.08487319946289, 0.37529391050338745, -179.59458923339844, 0.18694226443767548, 1.3476660251617432]; [13.741632461547852, -0.08993827551603317, -0.06248829513788223]; False; [-13.023836135864258, -167.07179260253906, 0.3070701062679291, -84.42428588867188, -0.2923867106437683, -0.1536865234375]; [17.172893524169922, -0.005380361806601286, 0.08765443414449692]
1660219517656899300; True; [32.95326232910156, -58.074520111083984, 0.3752899169921875, -178.1348114013672, 0.1884654015302658, 1.3546760082244873]; [13.741104125976562, -0.09042023122310638, -0.06279800087213516]; False; [-12.995776176452637, -167.36041259765625, 0.30707237124443054, -84.42162322998047, -0.29257112741470337, -0.1536559909582138]; [17.228796005249023, -0.0054555172100663185, 0.08799631148576736]
1660219517667398900; True; [32.7265625, -58.06983184814453, 0.3752351999282837, -176.71498107910156, 0.18705154955387115, 1.3453150987625122]; [13.769094467163086, -0.12588489055633545, -0.07442830502986908]; False; [-12.968345642089844, -167.64242553710938, 0.3070744276046753, -84.41900634765625, -0.2927555441856384, -0.153594970703125]; [17.28325653076172, -0.0055304658599197865, 0.0883302241563797]
1660219517678402100; True; [32.7265625, -58.06983184814453, 0.3752351999282837, -176.71498107910156, 0.18705154955387115, 1.3453150987625122]; [13.769094467163086, -0.12588489055633545, -0.07442830502986908]; False; [-12.968345642089844, -167.64242553710938, 0.3070744276046753, -84.41900634765625, -0.2927555441856384, -0.153594970703125]; [17.28325653076172, -0.0055304658599197865, 0.0883302241563797]
1660219517689402100; True; [32.496253967285156, -58.07118606567383, 0.37530481815338135, -175.27322387695312, 0.18404626846313477, 1.3284341096878052]; [13.741254806518555, -0.08632675558328629, -0.05995359644293785]; False; [-12.940347671508789, -167.93011474609375, 0.3070763945579529, -84.41631317138672, -0.292967289686203, -0.1535644233226776]; [17.33863639831543, -0.005611242726445198, 0.08867599070072174]
1660219517700398700; True; [32.496253967285156, -58.07118606567383, 0.37530481815338135, -175.27322387695312, 0.18404626846313477, 1.3284341096878052]; [13.741254806518555, -0.08632675558328629, -0.05995359644293785]; False; [-12.940347671508789, -167.93011474609375, 0.3070763945579529, -84.41631317138672, -0.292967289686203, -0.1535644233226776]; [17.33863639831543, -0.005611242726445198, 0.08867599070072174]
1660219517710898800; True; [32.26156234741211, -58.07849884033203, 0.37531253695487976, -173.8028106689453, 0.1824275106191635, 1.320143699645996]; [13.739449501037598, -0.0899803563952446, -0.06261643767356873]; False; [-12.911697387695312, -168.22439575195312, 0.3070783019065857, -84.4135971069336, -0.29312437772750854, -0.15350341796875]; [17.395109176635742, -0.005680151283740997, 0.0890124961733818]
1660219517720902200; True; [32.03186798095703, -58.09150695800781, 0.37532463669776917, -172.36180114746094, 0.1818537712097168, 1.317956805229187]; [13.742159843444824, -0.08795969933271408, -0.06123746186494827]; False; [-12.883527755737305, -168.51361083984375, 0.3070800304412842, -84.4109115600586, -0.2933019697666168, -0.1534423679113388]; [17.450422286987305, -0.005749068222939968, 0.08934955298900604]
1660219517731402300; True; [32.03186798095703, -58.09150695800781, 0.37532463669776917, -172.36180114746094, 0.1818537712097168, 1.317956805229187]; [13.742159843444824, -0.08795969933271408, -0.06123746186494827]; False; [-12.883527755737305, -168.51361083984375, 0.3070800304412842, -84.4109115600586, -0.2933019697666168, -0.1534423679113388]; [17.450422286987305, -0.005749068222939968, 0.08934955298900604]
1660219517741899200; True; [31.80119514465332, -58.11040496826172, 0.3753197491168976, -170.91156005859375, 0.18196989595890045, 1.3195995092391968]; [13.741460800170898, -0.08891017735004425, -0.061934735625982285]; False; [-12.855082511901855, -168.80551147460938, 0.3070817291736603, -84.40819549560547, -0.29345905780792236, -0.1534118503332138]; [17.506074905395508, -0.00581854023039341, 0.08968329429626465]
1660219517752399400; True; [31.571569442749023, -58.13507843017578, 0.3753131330013275, -169.46380615234375, 0.1825709491968155, 1.3237091302871704]; [13.741739273071289, -0.08884499967098236, -0.06186066195368767]; False; [-12.8265962600708, -169.09768676757812, 0.3070833086967468, -84.40544891357422, -0.29360249638557434, -0.1533508449792862]; [17.561601638793945, -0.005893990863114595, 0.09001234173774719]
1660219517763402100; True; [31.571569442749023, -58.13507843017578, 0.3753131330013275, -169.46380615234375, 0.1825709491968155, 1.3237091302871704]; [13.741739273071289, -0.08884499967098236, -0.06186066195368767]; False; [-12.8265962600708, -169.09768676757812, 0.3070833086967468, -84.40544891357422, -0.29360249638557434, -0.1533508449792862]; [17.561601638793945, -0.005893990863114595, 0.09001234173774719]
1660219517773902300; True; [31.34310531616211, -58.16547393798828, 0.3753061890602112, -168.0185546875, 0.18350668251514435, 1.3293042182922363]; [13.742125511169434, -0.0889069139957428, -0.0618758387863636]; False; [-12.798066139221191, -169.3902130126953, 0.3070847690105438, -84.4027328491211, -0.29373225569725037, -0.1533202975988388]; [17.617006301879883, -0.005957240704447031, 0.09033522009849548]
1660219517784402900; True; [31.116241455078125, -58.20148468017578, 0.37530237436294556, -166.57769775390625, 0.1846814751625061, 1.3357092142105103]; [13.742697715759277, -0.08886756002902985, -0.061804015189409256]; False; [-12.769532203674316, -169.68263244628906, 0.30708616971969604, -84.39998626708984, -0.293855220079422, -0.1532592624425888]; [17.672218322753906, -0.006028392352163792, 0.09065695852041245]
1660219517794902300; True; [31.116241455078125, -58.20148468017578, 0.37530237436294556, -166.57769775390625, 0.1846814751625061, 1.3357092142105103]; [13.742697715759277, -0.08886756002902985, -0.061804015189409256]; False; [-12.769532203674316, -169.68263244628906, 0.30708616971969604, -84.39998626708984, -0.293855220079422, -0.1532592624425888]; [17.672218322753906, -0.006028392352163792, 0.09065695852041245]
1660219517805399200; True; [30.88892936706543, -58.24345397949219, 0.3752957582473755, -165.12716674804688, 0.18600653111934662, 1.342555046081543]; [13.741872787475586, -0.08965054154396057, -0.062318529933691025]; False; [-12.740711212158203, -169.9778289794922, 0.3070874810218811, -84.39720916748047, -0.29397815465927124, -0.1531982421875]; [17.727771759033203, -0.006099849473685026, 0.0909799188375473]
1660219517816399300; True; [30.88892936706543, -58.24345397949219, 0.3752957582473755, -165.12716674804688, 0.18600653111934662, 1.342555046081543]; [13.741872787475586, -0.08965054154396057, -0.062318529933691025]; False; [-12.740711212158203, -169.9778289794922, 0.3070874810218811, -84.39720916748047, -0.29397815465927124, -0.1531982421875]; [17.727771759033203, -0.006099849473685026, 0.0909799188375473]
1660219517826899400; True; [30.66399574279785, -58.29088592529297, 0.3752976059913635, -163.6842498779297, 0.18743404746055603, 1.3494572639465332]; [13.74273681640625, -0.08933946490287781, -0.062038812786340714]; False; [-12.71194839477539, -170.27230834960938, 0.3070886731147766, -84.39447021484375, -0.2940669357776642, -0.1531677097082138]; [17.783010482788086, -0.006159652955830097, 0.09129105508327484]
1660219517836903000; True; [30.44070816040039, -58.3438606262207, 0.37530389428138733, -162.2434539794922, 0.18893668055534363, 1.3562355041503906]; [13.743138313293457, -0.08948937058448792, -0.06209690496325493]; False; [-12.683133125305176, -170.5671844482422, 0.30708980560302734, -84.3917007446289, -0.2941899001598358, -0.1531067043542862]; [17.83814239501953, -0.0062262630090117455, 0.09161251038312912]
1660219517847402600; True; [30.44070816040039, -58.3438606262207, 0.37530389428138733, -162.2434539794922, 0.18893668055534363, 1.3562355041503906]; [13.743138313293457, -0.08948937058448792, -0.06209690496325493]; False; [-12.683133125305176, -170.5671844482422, 0.30708980560302734, -84.3917007446289, -0.2941899001598358, -0.1531067043542862]; [17.83814239501953, -0.0062262630090117455, 0.09161251038312912]
1660219517857899600; True; [30.218717575073242, -58.402156829833984, 0.37523847818374634, -160.8062286376953, 0.18746136128902435, 1.3464205265045166]; [13.767768859863281, -0.12757648527622223, -0.07546091079711914]; False; [-12.654239654541016, -170.8627166748047, 0.3070909082889557, -84.388916015625, -0.294271856546402, -0.1530761569738388]; [17.893217086791992, -0.0062943268567323685, 0.09192059934139252]
1660219517867903000; True; [30.218717575073242, -58.402156829833984, 0.37523847818374634, -160.8062286376953, 0.18746136128902435, 1.3464205265045166]; [13.767768859863281, -0.12757648527622223, -0.07546091079711914]; False; [-12.624930381774902, -171.162353515625, 0.3070918917655945, -84.3860855102539, -0.2943674623966217, -0.15301513671875]; [17.94887351989746, -0.006364146247506142, 0.09223566204309464]
1660219517878402800; True; [29.996259689331055, -58.46699523925781, 0.3753056228160858, -159.35574340820312, 0.18429897725582123, 1.3286519050598145]; [13.740488052368164, -0.08700412511825562, -0.060381487011909485]; False; [-12.624930381774902, -171.162353515625, 0.3070918917655945, -84.3860855102539, -0.2943674623966217, -0.15301513671875]; [17.94887351989746, -0.006364146247506142, 0.09223566204309464]
1660219517888903200; True; [29.779245376586914, -58.536170959472656, 0.37533846497535706, -157.92991638183594, 0.18261875212192535, 1.3200421333312988]; [13.74392318725586, -0.08735085278749466, -0.06071958690881729]; False; [-12.596025466918945, -171.45774841308594, 0.3070928156375885, -84.38330078125, -0.2944630980491638, -0.1529846340417862]; [18.003555297851562, -0.006430101580917835, 0.09254691004753113]
1660219517899903500; True; [29.779245376586914, -58.536170959472656, 0.37533846497535706, -157.92991638183594, 0.18261875212192535, 1.3200421333312988]; [13.74392318725586, -0.08735085278749466, -0.06071958690881729]; False; [-12.596025466918945, -171.45774841308594, 0.3070928156375885, -84.38330078125, -0.2944630980491638, -0.1529846340417862]; [18.003555297851562, -0.006430101580917835, 0.09254691004753113]
1660219517910405000; True; [29.561519622802734, -58.611629486083984, 0.3753465712070465, -156.48675537109375, 0.18194256722927094, 1.3173362016677856]; [13.742203712463379, -0.08846238255500793, -0.06158701330423355]; False; [-12.566676139831543, -171.7575225830078, 0.30709367990493774, -84.3804702758789, -0.29455873370170593, -0.1529235988855362]; [18.058866500854492, -0.006497071124613285, 0.09286212176084518]
1660219517920404700; True; [29.348031997680664, -58.691654205322266, 0.3753542900085449, -155.0583953857422, 0.18196989595890045, 1.3186074495315552]; [13.74366283416748, -0.08761738985776901, -0.06099200248718262]; False; [-12.53753662109375, -172.05499267578125, 0.3070944845676422, -84.37761688232422, -0.29462018609046936, -0.1528930813074112]; [18.113576889038086, -0.006577085237950087, 0.09316318482160568]
1660219517930401100; True; [29.348031997680664, -58.691654205322266, 0.3753542900085449, -155.0583953857422, 0.18196989595890045, 1.3186074495315552]; [13.74366283416748, -0.08761738985776901, -0.06099200248718262]; False; [-12.53753662109375, -172.05499267578125, 0.3070944845676422, -84.37761688232422, -0.29462018609046936, -0.1528930813074112]; [18.113576889038086, -0.006577085237950087, 0.09316318482160568]
1660219517940404900; True; [29.13286781311035, -58.77853775024414, 0.3753422498703003, -153.60398864746094, 0.18251630663871765, 1.3224996328353882]; [13.74118709564209, -0.08939554542303085, -0.062280550599098206]; False; [-12.507770538330078, -172.35870361328125, 0.3070952296257019, -84.37479400634766, -0.2946816682815552, -0.15283203125]; [18.16925048828125, -0.006629603449255228, 0.09346842765808105]
1660219517950900600; True; [29.13286781311035, -58.77853775024414, 0.3753422498703003, -153.60398864746094, 0.18251630663871765, 1.3224996328353882]; [13.74118709564209, -0.08939554542303085, -0.062280550599098206]; False; [-12.507770538330078, -172.35870361328125, 0.3070952296257019, -84.37479400634766, -0.2946816682815552, -0.15283203125]; [18.16925048828125, -0.006629603449255228, 0.09346842765808105]
